sample	GOBP_METHYLATION	GOBP_REGULATION_OF_GENE_EXPRESSION_EPIGENETIC	GOBP_RNA_SPLICING	HALLMARK_ADIPOGENESIS	HALLMARK_ALLOGRAFT_REJECTION	HALLMARK_ANDROGEN_RESPONSE	HALLMARK_ANGIOGENESIS	HALLMARK_APICAL_JUNCTION	HALLMARK_APICAL_SURFACE	HALLMARK_APOPTOSIS	HALLMARK_BILE_ACID_METABOLISM	HALLMARK_CHOLESTEROL_HOMEOSTASIS	HALLMARK_COAGULATION	HALLMARK_COMPLEMENT	HALLMARK_DNA_REPAIR	HALLMARK_E2F_TARGETS	HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION	HALLMARK_ESTROGEN_RESPONSE_EARLY	HALLMARK_ESTROGEN_RESPONSE_LATE	HALLMARK_FATTY_ACID_METABOLISM	HALLMARK_G2M_CHECKPOINT	HALLMARK_GLYCOLYSIS	HALLMARK_HEDGEHOG_SIGNALING	HALLMARK_HEME_METABOLISM	HALLMARK_HYPOXIA	HALLMARK_IL2_STAT5_SIGNALING	HALLMARK_IL6_JAK_STAT3_SIGNALING	HALLMARK_INFLAMMATORY_RESPONSE	HALLMARK_INTERFERON_ALPHA_RESPONSE	HALLMARK_INTERFERON_GAMMA_RESPONSE	HALLMARK_KRAS_SIGNALING_DN	HALLMARK_KRAS_SIGNALING_UP	HALLMARK_MITOTIC_SPINDLE	HALLMARK_MTORC1_SIGNALING	HALLMARK_MYC_TARGETS_V1	HALLMARK_MYC_TARGETS_V2	HALLMARK_MYOGENESIS	HALLMARK_NOTCH_SIGNALING	HALLMARK_OXIDATIVE_PHOSPHORYLATION	HALLMARK_P53_PATHWAY	HALLMARK_PANCREAS_BETA_CELLS	HALLMARK_PEROXISOME	HALLMARK_PI3K_AKT_MTOR_SIGNALING	HALLMARK_PROTEIN_SECRETION	HALLMARK_REACTIVE_OXYGEN_SPECIES_PATHWAY	HALLMARK_SPERMATOGENESIS	HALLMARK_TGF_BETA_SIGNALING	HALLMARK_TNFA_SIGNALING_VIA_NFKB	HALLMARK_UNFOLDED_PROTEIN_RESPONSE	HALLMARK_UV_RESPONSE_DN	HALLMARK_UV_RESPONSE_UP	HALLMARK_WNT_BETA_CATENIN_SIGNALING	HALLMARK_XENOBIOTIC_METABOLISM	motzer_angiogenesis	motzer_t_effector	motzer_FAO_AMPK	motzer_cell_cycle	motzer_FAS_pentose_phosphate	motzer_stroma	motzer_myeloid_inflammation	motzer_complement_cascade	motzer_omega_oxidation	mc_dermott_angiogenesis	mc_dermott_t_effector	mc_dermott_myeloid_inflammation	J101_immune_26genes	J101_angiogenesis	comparz_angio	cin70	braun_exhaustion	annelaure_exhaustion
K323-R1	0.21071932916481703	0.1939283580797681	0.37649845002913995	0.4571017475781479	0.30449730926519186	0.3873563642148293	0.34337410054061446	0.2558087470773655	0.12371511039992163	0.38831210143603356	0.222150222688504	0.36748156742354865	0.27487942962862166	0.3169566244017189	0.39684890089472563	0.30670271061233906	0.32770998340430607	0.2340271165847558	0.23275303711946205	0.42846514910882816	0.2549801678282006	0.3554336738817317	0.19660991806833988	0.28384106985212665	0.37324718519858524	0.2822954001589925	0.24964439168589764	0.21219230869374223	0.4870367545928166	0.45036680251941474	-0.13500114501887994	0.25573965288143363	0.31554457817825127	0.44262233342277424	0.543663375450577	0.30882102044450305	0.17858006100867843	0.30591240745826065	0.5764059103541674	0.3651646606648773	0.03048992125772607	0.3571880705487808	0.38190861654575387	0.4808759422113236	0.4767537441251293	-0.04713009834142511	0.4209595540230452	0.3145110161126096	0.4160143676254796	0.3232272511491435	0.36636760435460636	0.2033025768906532	0.3162153345107088	0.632894780576216	-0.05953424662569109	0.4749062635431736	0.09025728092009855	0.37254586104315995	0.36975761298652654	-0.06606096492598892	0.48713747248745454	0.08219568933660873	0.632894780576216	-0.05953424662569109	-0.013824377322079423	0.03733691066761972	0.28240322672927215	0.480626752095073	0.2252714178075915	0.036962076397811995	0.03055886708491431
K326-CB1	0.21012719517898398	0.194859260884624	0.3784609340852944	0.4202819693443025	0.18319954494583562	0.40736168087035163	0.3688123969087168	0.2303697961516995	0.09561268998390474	0.3817738526890149	0.2730652640215959	0.39618087834530946	0.38626356027933745	0.3301146894270507	0.37762060360183664	0.40733213318653066	0.37481860999359334	0.2445891272576521	0.26541732454856115	0.39906830949749145	0.35509293165282857	0.40144836561064046	0.2280459514818784	0.2635725192149707	0.4199027573408688	0.22762245452825963	0.23177429385484033	0.15685127121441877	0.39446794503821114	0.3512385511865847	-0.11046956388762073	0.23882087363891405	0.36065844819378223	0.47809480249242764	0.5600390255505128	0.33571086614072854	0.16107374193075422	0.2913010556859167	0.5285569176020777	0.3676007114248164	0.003828919229070478	0.38143930654667346	0.3639253562857791	0.4890774594941242	0.4428760414761674	-0.02850533661519427	0.42828629771429794	0.31139986761157695	0.44029850780373436	0.31465554293501846	0.3453523428548657	0.2059637277601895	0.3963677217107442	0.5658900076369671	-0.26313642707038354	0.31518854152255665	0.3013126518152659	0.43117168725138205	0.576858020283225	0.20647224261232683	0.6561157317924693	0.38899444284970675	0.5658900076369671	-0.26313642707038354	0.17697239195978387	-0.20626898181976216	0.21639312368874508	0.4134031702795728	0.4046714965857894	-0.12199022177665052	-0.03443191311007155
K326-R4	0.19721199582829868	0.21249616625046475	0.368412485014357	0.4127227441872951	0.3203868198709416	0.41745085531640264	0.42379535812829516	0.30033917770361623	0.14567814188957307	0.42777526478183014	0.17557303214844228	0.3708171674313028	0.3584173741034586	0.3892861761385505	0.35299874939795456	0.2909710161792668	0.48910122511438175	0.2530561503335935	0.23068653260162753	0.3478130960213452	0.2799222635420705	0.36802695731879476	0.2503698572296225	0.2677174568285835	0.4506957506152045	0.32021405950999016	0.2937718077359467	0.2971640063691074	0.46173827490593	0.4574078701003428	-0.12996038779573185	0.3241703414827883	0.3596596809002015	0.45661404144741324	0.5256167844253186	0.26470943679731346	0.2337379957195308	0.3336377461765851	0.5013653932682982	0.4023940358340418	-0.010243492256647304	0.31040028607444575	0.3849740630647422	0.48985248962889905	0.4528032749601058	-0.054600135539049285	0.4727502854814081	0.4446232486908131	0.44712776022770345	0.40282007404748327	0.35193274073383846	0.28351735105607695	0.3009479839104151	0.6538956979499568	0.020737911443619913	0.28561759348062626	0.1269257757961941	0.4166122502345219	0.6522630000588578	0.402301963511993	0.5565555663376012	0.15314299108750343	0.6538956979499568	0.020737911443619913	0.37346374314655284	0.08239984546202332	0.36054929365789834	0.5583572637726115	0.201889866571059	0.11737842037203106	0.1953476250565884
K328-R1	0.21955570284391374	0.21936120532970932	0.3714717506728466	0.4137359282589067	0.32923067314202975	0.36152300264744547	0.35644026870658274	0.30654560448592316	0.15830456202619733	0.38962987940948346	0.176273300470995	0.345680581828957	0.3131174892386227	0.34611786673727873	0.3796626218522993	0.3275830865243742	0.3807676882646108	0.2759088394888645	0.25358521498860903	0.34948250994248503	0.2934333639798686	0.366701392652086	0.2489156378905068	0.25340923162083695	0.3882635216384395	0.2787066982748616	0.26721603850969733	0.22867081751365106	0.4794609847180141	0.4572794607974452	-0.10200820746083254	0.24404076873105163	0.3794631954026527	0.4418659214598383	0.5320272719268615	0.336901775665659	0.20939870166527608	0.3389218207303017	0.507147369009576	0.38758246031895466	0.034855603682407005	0.3177915327220369	0.38506289528088977	0.4371856045304321	0.4672749415470387	-0.07945214853895748	0.4411013941883499	0.34113088789217405	0.4058972782071481	0.33791333238014926	0.3537425126625178	0.2694962529939087	0.29669386418857613	0.6008130451451547	0.0996502361960663	0.41978707267765014	0.20019940591722304	0.5423698877300427	0.5482916456518253	-0.17390324492339798	0.6438454695737422	0.13200372561726634	0.6008130451451547	0.0996502361960663	-0.15085469173537613	0.06424414910465641	0.21222917099660557	0.4245885841289796	0.27294977630250955	0.09811586891116848	0.16064974192373704
K328-R16	0.22088021648348585	0.22148319164852154	0.37530095558218945	0.42962468033389645	0.3338230576685591	0.3742940332209191	0.3771117349978117	0.3063744337081062	0.1599532554876231	0.4057752225237782	0.20910829259066696	0.3678273255694848	0.3505070990649466	0.3682723267598086	0.3933125435988991	0.3403823358943351	0.4041077718918614	0.2692086642815407	0.25593176683401275	0.3701489829978247	0.3097293234343814	0.3898474841969829	0.2647349827022957	0.27133542767288166	0.4234969793247429	0.2935314683257276	0.2762009228213962	0.24204927633074974	0.48556763523557306	0.463791078964841	-0.12137716900889757	0.2629246090941842	0.36860219561654917	0.48035586365067695	0.5485917017019953	0.37416165520091516	0.21510644451218222	0.33392542886239185	0.5270714145161816	0.3994801331809635	0.032633019354146975	0.3402193553106915	0.390859847873223	0.4490108189513122	0.48087217557486667	-0.07088065423317905	0.43607196222719324	0.3673338928695034	0.4436365460075537	0.3385630093342348	0.37954793143674265	0.2588313101267171	0.32654600276247026	0.5811133851967676	0.025217523356137958	0.38563320732725404	0.2330537299838247	0.5502762680767804	0.5795936095443343	-0.04950491242188362	0.6657729969880014	0.25884307656516986	0.5811133851967676	0.025217523356137958	-0.02048593809975851	0.036276949481583866	0.2396287664944064	0.43183094137070716	0.31450845604010214	0.08942739056634319	0.14039156986648638
K328-R19	0.22662206189453984	0.21114596837727248	0.37272817189474394	0.4196494514137352	0.298605514344805	0.3620951596050559	0.3487582289420967	0.3001267868278881	0.14578921504501013	0.3872431183401811	0.1868315364469465	0.3538237717630794	0.31139850277787817	0.33336138653557074	0.38205459764698924	0.32071442347432194	0.3794287497421796	0.2807797208401115	0.251321314296604	0.35525410508597	0.28882176548989524	0.37993733574819033	0.2561045534533382	0.2600170433208949	0.4056198086806099	0.2638960082432819	0.25054934033617865	0.21791121205705016	0.4608065634560913	0.43536445669872104	-0.114619468229631	0.23471416881261475	0.37335059981899765	0.4549227397951265	0.5321455677459487	0.3629064811789705	0.20703288616885085	0.32496959560553684	0.5140798847649675	0.38991469920416155	0.022461848745422924	0.32491573743018903	0.3846654095197626	0.43984012155033136	0.47638862976332613	-0.07587489861713313	0.42304126084300203	0.3413699926471797	0.4250668174159555	0.32627215440727353	0.3634627921034329	0.23448960393311788	0.3097198586911074	0.5446082408063027	-0.07575660472480925	0.4306634978138962	0.20427924266564104	0.560770708018774	0.5438506958412039	-0.10957588686881542	0.6578874027139199	0.19323194656677728	0.5446082408063027	-0.07575660472480925	-0.07524074030201205	8.711080680624156e-4	0.13131764797213297	0.308975526611363	0.2730867616189604	0.04501588033256586	0.08928416437189086
K334-R11	0.22197939528535235	0.23748848200180994	0.39221957900123866	0.45202019977369645	0.25109236189812045	0.40314971867220467	0.37120543422727736	0.2793198182330029	0.15491964058497285	0.38753044966299144	0.20981318288280573	0.3467688727839256	0.30196410101739146	0.3329819202060303	0.3912079955784539	0.2805983401591572	0.3464603847233831	0.2686146776203018	0.25357559301555765	0.39880206496711823	0.25057681605567694	0.37039400101842473	0.23588735596322147	0.2853323526643592	0.4324375640973136	0.2880193440828793	0.22533561968886698	0.2119269222460541	0.4363604329958875	0.4109238230894541	-0.11826852675553254	0.24840303776551845	0.3211741272511792	0.4454373428170494	0.5494114702858592	0.33701466377232814	0.20904242013321492	0.34973853269439903	0.5563292277891427	0.38505281673360364	0.05286074526484085	0.34284735575802366	0.38386013433615584	0.47386801387006106	0.4572821468436046	-0.05186951823833942	0.4849144562429273	0.35896740999111487	0.42915168938850456	0.37459528462462005	0.37393611050918873	0.31302731714961196	0.29482688040383725	0.6615269111612211	-0.16736924029502465	0.43021537482682815	0.0852190760665011	0.3600791559561527	0.3885399706485366	0.05087980419940338	0.43752928971732524	0.12135796093493381	0.6615269111612211	-0.16736924029502465	0.0757050714339616	-0.10696307970396095	0.41949234786717315	0.6030349499234845	0.16813420652680078	-0.00399252864246619	0.06027752650875269
K334-R6	0.22418633154536025	0.2176598106647623	0.38978811411298886	0.4565430107939641	0.2508473031916478	0.39194204804467114	0.33373391659107754	0.2501939303723761	0.1138646868448904	0.38127751172698715	0.23080006521632337	0.38177640003336333	0.2690202213639846	0.30462547630901843	0.3981039075064626	0.29052449971293737	0.31954295587324183	0.2485011422869932	0.23027164214932133	0.4180333559851224	0.24604132237354284	0.36936276755713215	0.21011511340054265	0.28653496392470357	0.40630564509839967	0.27158398047437304	0.21609257977109378	0.19347738564687608	0.4490437945939148	0.41286818257594893	-0.13475283864262133	0.23551944400193714	0.3097903474620701	0.44823090329388704	0.5458939719869077	0.32867283115117374	0.174809978951948	0.3016579126276117	0.5693419567339097	0.3819894786133127	0.0647902213405669	0.3595360261450937	0.3830738604893764	0.4737609045723817	0.45500010489634024	-0.07287034330758407	0.44729469328713134	0.3609046642021776	0.4257220278606091	0.3448307516652216	0.3675851558877114	0.25261307330392624	0.30281363057168176	0.6356717581880579	-0.14649139025976876	0.46764804464914983	0.09849175638340386	0.35205860059477023	0.23026546137439932	0.11325494053527158	0.4071023351623751	0.07134714673124032	0.6356717581880579	-0.14649139025976876	0.1555294025851822	-0.12447665516561093	0.3351087269996688	0.5388516815982456	0.1986628833020193	-0.03306043022157539	0.05479411459774728
K336-LN	0.22458157404103102	0.25008285083483595	0.4067659716125984	0.3928571156407374	0.4651445141165009	0.4189886018573898	0.34463076214820276	0.24548791280886265	0.1544190384883272	0.4539967228459541	0.12829169005277857	0.3900142504021853	0.27124666064548586	0.40266007920465613	0.38841309501763543	0.3620133107163578	0.3417562085566232	0.21915717004771743	0.2211416293120098	0.3286850360738933	0.3417762614823625	0.3009654576394598	0.1856866695781232	0.26073962366347314	0.3826006775516158	0.3843342423424854	0.41789191285251576	0.35194419733284077	0.47625199193878787	0.4926653233306363	-0.13928809860731195	0.31399272792269756	0.35895802762086454	0.4713373561329111	0.5628985376333037	0.37492369526910485	0.15151301168651513	0.2987407221573163	0.5167728326307243	0.3897926498020116	-0.04626471863342893	0.28197271937607893	0.3975562600769982	0.4580186136481399	0.48287750309712574	-0.01990496399441051	0.4189617185326236	0.495868706762297	0.4788395306979247	0.34978540513929995	0.3450963383422364	0.20024948927047653	0.24383249013209077	0.3750218486769235	0.3439775903550062	0.18034563711696566	0.20114737198324165	0.4642539385272702	0.27725700485111	0.5327670767523437	0.43594843871704436	-0.0133590499409692	0.3750218486769235	0.3439775903550062	0.5144101509325194	0.42602876988598926	0.16198691965462392	0.379580810849606	0.29567101247069344	0.49489409093213066	0.33036463763547125
K336-T	0.2088084226808852	0.23344087314757048	0.38384662873450576	0.3588529462179388	0.37513950907061744	0.38157035946452533	0.30940548135135115	0.19125469600223413	0.07907897402404956	0.4307418036451136	0.10132603041775769	0.3241903045254129	0.2347432203525892	0.37615401779883234	0.37626738437215485	0.2776245572494151	0.29609280745963473	0.18061174380860348	0.19399333248132303	0.30472137182271747	0.26723077700259906	0.3270949990302595	0.13182708028646647	0.2515519946775667	0.4128192234814448	0.31253859433733067	0.40039367962042444	0.3475518780482397	0.5634734155854929	0.5070081202923443	-0.143326701351454	0.2647434721339844	0.3129893518746452	0.4538863587187899	0.49628535152315506	0.2451455963540941	0.11383881498024574	0.2447477810541554	0.4865611464844623	0.39119743901582105	-0.017714037774511134	0.28085316925777143	0.37818699619982593	0.47190668037437267	0.470487889332386	-0.016764242362692597	0.39347211108273344	0.47923103304936226	0.4560876394938109	0.28468970260968984	0.32551546369332013	0.09188166231816484	0.23473097169629895	0.24249470126246667	-0.05395481504512134	0.18094087801750117	0.05346771058175738	0.3895714643268276	0.4777718843467381	0.5893910632620154	0.246877886615877	0.07453402379465839	0.24249470126246667	-0.05395481504512134	0.6151589246082936	0.029546318190363963	-0.1803978640932532	-0.13074746216259708	0.21799309204036765	0.09765755864078629	0.1091311429811177
K354-R5	0.19976535122843814	0.18680754670210667	0.37196870983917335	0.4518369962699008	0.28698605622209816	0.3943942158168061	0.39145281092084877	0.25258766909971525	0.12017675264974814	0.3795476995714006	0.22521827105511466	0.37592384849883465	0.2927740418024624	0.32264494437971647	0.39669301301145155	0.31023843841857485	0.3575764311604719	0.2503239550427731	0.2305758932535086	0.39119397987829846	0.24863795967822308	0.36715613400684566	0.2083542122573129	0.2698796986440765	0.41697301585662044	0.2588395154253589	0.2234295828878338	0.20791338478424745	0.4331665253721915	0.42678464362144297	-0.1378560805557938	0.2675636932739324	0.300705532989993	0.4532813867925955	0.5438794004893153	0.3146179181385937	0.19477620468150894	0.29096055569861456	0.569418050695754	0.37305791082128287	0.004315970209380929	0.3510397535538265	0.369972239974443	0.481700525909524	0.4560626598777968	-0.032695896288169345	0.4092056868873953	0.3161802461640395	0.4159183613366383	0.33856344189058707	0.33049928709455395	0.20689708523749695	0.31013989044539403	0.6201201157309724	-0.12698632892913778	0.40803027137574255	0.12631466434026503	0.34727304890036814	0.4314842318923929	0.019034078160660866	0.5113068467991322	0.18913635000620127	0.6201201157309724	-0.12698632892913778	0.04770058597444305	-0.033518366050864626	0.3241059448907169	0.5037298637850861	0.22915319064549725	-0.0031685615900422753	0.053559512472494006
K357-R3	0.2013752037110554	0.2257868177571513	0.36280270220126987	0.4287152453280807	0.3322961374292151	0.4103492476416104	0.4180886929620584	0.29787112972061414	0.18089442655223054	0.41897015672287846	0.17666662336361239	0.35718086962026935	0.33226922538519105	0.3727550430964132	0.38207440151493705	0.3118561069658982	0.44582130506030065	0.2554820453734196	0.23613433825064567	0.35785783091206425	0.2861441701670989	0.37687139645359063	0.2445326884497956	0.27277944830258266	0.4222276158558353	0.31462496631085485	0.29787371854899275	0.26104969051155563	0.4512685355519571	0.44865979092968683	-0.13477889808260232	0.3039402091943882	0.3582489678791225	0.46194142585889436	0.547022556273719	0.3051508564996785	0.22953211151345757	0.3606532727306358	0.5369736897941461	0.38715304490021774	0.024476008704015992	0.32334939581187677	0.3970451961274314	0.4877982828930025	0.4739535610255343	-0.03732606438277034	0.4867581356355477	0.37925505044247865	0.43016751795841096	0.39147321774159954	0.33668541078993114	0.3179572604038694	0.29740958174414533	0.6508627398697298	-0.007621569153315036	0.3142481188519561	0.15050506349666243	0.45419743935909224	0.6300351547705585	0.22955088278798388	0.49545997561436494	0.039832867858044706	0.6508627398697298	-0.007621569153315036	0.27965490170733825	0.046762210117511756	0.4248299893352754	0.6114688402483777	0.2353143479438705	0.07127631257050714	0.16472641746703795
K357-R7	0.22144942102316378	0.22995762512800438	0.37932946435852943	0.4425444472326178	0.29056822754332495	0.38067305429985543	0.38644756069885844	0.26473870989604065	0.15542791405805972	0.38709699787263	0.2099832479989184	0.3514826376948827	0.3204469715386942	0.3390104114491115	0.39576132163376593	0.2896156829340835	0.35807082981098065	0.24506977257847068	0.22894402024164914	0.3905275195147361	0.24912874037278096	0.36292218252077935	0.21426308587373002	0.2721798027545355	0.40672967326065407	0.27568045331760815	0.25300277113458186	0.21488216138065802	0.43613839690931866	0.41774053975807235	-0.14557188113115668	0.26254579119001886	0.3254614515230967	0.4387487550054166	0.5472560481012249	0.31861921192146514	0.1895354326705807	0.3045699245328521	0.5674532891650903	0.3612785105505378	0.027056274863314706	0.3358209907284183	0.3821892854750326	0.4967570119630054	0.4556236383779361	-0.04562201611737449	0.4219245855022334	0.3317491998732261	0.41005983565929444	0.357410360230355	0.345454912916576	0.21310313418229562	0.29442136886160925	0.5747594343091991	-0.13860574168923237	0.44022371418371453	0.1156122951803223	0.38541453422499056	0.4414847632558289	0.0744008891831792	0.5078943035170057	0.08526417614290076	0.5747594343091991	-0.13860574168923237	0.11930056694777723	-0.04659896805711193	0.2653468365372191	0.48609999516849645	0.1901874049025533	-0.00798597794832534	0.06498814846843304
K360-R1	0.21171667678275125	0.1931945215809231	0.35184341970550254	0.4145946227591347	0.28358141427681793	0.33855393292107594	0.32180988693174667	0.2502599107064342	0.1117225446171482	0.34520520448170394	0.18881535774445926	0.314604282547321	0.2854173618782199	0.31330146610233695	0.3492822365623457	0.24391079073265542	0.2887694524283722	0.224585162301264	0.18808071507412624	0.37162458030701706	0.20067240548649212	0.361768640569386	0.2064371311315527	0.25830689358633097	0.38121576625524545	0.2492255616916537	0.24611788720363184	0.20852358959505707	0.4491245163100324	0.4261775527236955	-0.1342692706651082	0.20015804226530992	0.31246747854671153	0.40817136413617955	0.48949729421576976	0.26346794683250985	0.17499560807908793	0.31391169323044704	0.5057870983209555	0.3541309024081453	0.002464756338030507	0.3066029770440329	0.3499805515865058	0.4604651822755311	0.4556809612272525	-0.09705152936892522	0.3967697348840561	0.29505214743548575	0.40668106647920055	0.3008827678879045	0.33338485383917815	0.23827562822885387	0.2883239782121844	0.6201625734980708	-0.1969136269120209	0.5004467190607753	0.02650226073623004	0.3912234497219756	0.32523904768073086	0.015473366699108749	0.5091185593350255	0.1631916157212619	0.6201625734980708	-0.1969136269120209	0.07964287491601649	-0.005076272722178869	0.23417996374307845	0.4003244669129926	0.10953402399109143	-0.02995984859815005	0.050539939544024554
K360-R5	0.20576964619552962	0.17906757881510388	0.3579829310459173	0.4510256540123727	0.31891227860070137	0.389745685124496	0.33596500211987473	0.21892241479490818	0.1100416592303829	0.37692126882834626	0.2424291646238274	0.37648107770464384	0.329397515222303	0.3481632611016719	0.39197216314166167	0.2985390739559997	0.31345120924465014	0.240337302750634	0.22602583851603178	0.42309855800437923	0.24094719226946973	0.38523125943983394	0.1842850478113518	0.282037734749825	0.40293949044609567	0.2679486720812306	0.2613324048603274	0.22817654917007701	0.45810563923870723	0.4540989646527555	-0.15303324520767086	0.26492365487555025	0.2886896356858456	0.46638693235047857	0.5411680280633173	0.3126367846896505	0.14535436935455226	0.25249382667645937	0.5639479036761006	0.37039354665564267	0.04871155849648512	0.3630539220874428	0.36577288312773776	0.5017749830117627	0.46777103804684955	-0.05025058831506828	0.39160184322127056	0.34055966503164387	0.4420676894050333	0.30864864942000775	0.35891208451115897	0.14304173268131834	0.3215954581091955	0.588824882506596	-0.09729637257583965	0.4394951534009581	0.08381237164583959	0.37651995018621665	0.27043904963007154	0.2243067463719979	0.5498110273751122	0.15272285340695793	0.588824882506596	-0.09729637257583965	0.2819589994979051	-0.007023037506695705	0.22521562343856547	0.41337996678889916	0.21437942068539106	0.015290825419388771	0.04399865697038283
K376-R9	0.23449854432206754	0.2746856444941387	0.38109652510627967	0.3186714739078742	0.26573301676744043	0.2922930223646753	0.3315117790293539	0.30296694742464714	0.14850136660986546	0.3769857876297291	0.0556568100598425	0.2895614594309439	0.2166772140812651	0.2911907671322176	0.3760546565076234	0.3782254708377953	0.36786390561304244	0.21020610961895775	0.20258059704395592	0.2271368614488122	0.35347994981135056	0.33980779426122915	0.274216082654523	0.2022505764334993	0.3685821847336219	0.25735679906696324	0.24052251177368952	0.24042473695923755	0.5104319199762126	0.4361239649683164	-0.10959995846858261	0.19855168714897173	0.40724342495483695	0.40391545576860155	0.5148673962758723	0.38051850325912406	0.16972967205976644	0.2925965269051636	0.38433708429791974	0.3801295189383654	-0.050072414172711015	0.24722225639005316	0.3790255504281993	0.37973081002236125	0.40358818111679173	-0.07426473233518886	0.43001394928940717	0.37018804115409604	0.4069844489935265	0.28842569218641123	0.3122965595357125	0.2432886048525895	0.1764395110525163	0.2875054675599464	0.029392639760272028	0.25172346303427856	0.38789011612476504	0.557326350291666	0.49876802524695707	0.22420947072214353	0.4325623758328843	0.020249172994954268	0.2875054675599464	0.029392639760272028	0.2975999520093826	0.05712730744068968	-0.057525320634433226	0.0044124549333887	0.3690216339113943	0.07265838846384223	0.2717081347972119
K386-R31	0.22130808871236898	0.2010886172250334	0.3717490315997861	0.4089050611092906	0.2367308698781273	0.328811667457452	0.3399059232743591	0.2831616003789772	0.12487875516960317	0.33866697464944195	0.20231721589102059	0.32251293320418517	0.3159279636909211	0.3005024903704821	0.34769655147142037	0.2731415818035497	0.35964066579516163	0.2553591991931758	0.2304188103294233	0.3714852762809079	0.23179397395305126	0.3763413703317554	0.2191683631924749	0.25929685031633	0.3991062993811326	0.22399831657710648	0.17287258817797183	0.14571958392888495	0.42593087230644167	0.40880339297740165	-0.10062895707201476	0.20277261972282004	0.3382143021298098	0.4114266305077984	0.5021292505810052	0.28634914034796033	0.20874505801079787	0.3022939320086775	0.5109778786741571	0.3419993190515156	-0.008733269868908624	0.3280995166009162	0.35141328404043415	0.4303654187888914	0.4602794539245877	-0.0708195222054282	0.3970972822319849	0.2493618064165585	0.39276100700589517	0.3358878524758304	0.31034347220290087	0.23533804853079676	0.3060693462970149	0.6295929191289846	-0.22640090120553286	0.5192576344129396	0.03719797103166648	0.457500571929112	0.46921525202271985	-0.17532748297677342	0.5064665570693441	0.15442109073456384	0.6295929191289846	-0.22640090120553286	-0.1272804975513074	-0.10947523196126113	0.242828652629935	0.4305698285597582	0.1487760219989542	-0.1053104649289542	0.01883951195740101
K386-R4	0.21558158747471917	0.20468614132720264	0.37958242492459254	0.41250147474318904	0.3055034836678003	0.3459551956031108	0.3072893163287333	0.27834301266422856	0.14047316015197917	0.35519694254215833	0.2112562954867749	0.3540284452059592	0.3026395486722748	0.3325779514424338	0.38460957264502055	0.30893701539287155	0.31593936045887455	0.26392137184713466	0.25174943958795865	0.36594705383863263	0.26300122258486935	0.3842937018893508	0.20619317770442674	0.26051210650759193	0.39386853903670394	0.26186361540533243	0.2601203217744993	0.19971405897771316	0.47907116986417436	0.45735788159928886	-0.11470460317081449	0.2370870708956071	0.3436343656110616	0.44477901140717263	0.5260686526411221	0.30833696142283007	0.18812697730769268	0.27464361634975415	0.5288207342767722	0.36685274734295154	-0.031673692824707333	0.3329694736829765	0.3807979761854413	0.4667768885809723	0.4827687586323713	-0.04405903978100445	0.3775191900735514	0.29424006284766413	0.42602125586477924	0.3046945947752731	0.3322336391852227	0.19381329030661526	0.3085754238669447	0.5638668648271494	-0.10939833272812914	0.4337135692291924	0.14367011179774683	0.5224715820513525	0.3143719420056531	0.008169647457023104	0.5200983696879992	0.21606032887185952	0.5638668648271494	-0.10939833272812914	0.0602921734185275	-0.029245907889595885	0.1340910566519529	0.28623227856715	0.21879019524068802	-0.010935138566466092	0.037606490600529244
K386-R64	0.21354212365744213	0.18843763451568601	0.3702353938929495	0.43151938546512764	0.2568406811952625	0.3560339729659849	0.3260320804580519	0.2677422411083239	0.10749416462902177	0.3458608226991598	0.22846247198284828	0.3609224690576362	0.3346176702555794	0.32566804937822175	0.36272405366690263	0.27923722159191594	0.33486807921144984	0.27557874541757893	0.2527727903300349	0.3986088730248054	0.24493962344353082	0.39457066232813304	0.2252559886590342	0.27683905480434956	0.41275006850917717	0.23323831967525716	0.20352965152790786	0.16637659564660187	0.43127866655064473	0.424466778584808	-0.1150438174726969	0.21470181558351867	0.3254668488112166	0.43726557247672637	0.5245866574997334	0.3154696610362194	0.20023999683308694	0.26438685514389737	0.5394424013432778	0.3573334980692078	0.01209865033779071	0.3495942712384046	0.3647743201369731	0.4556563403748358	0.4801415814094433	-0.063779206314804	0.3930200735904996	0.27634270707298875	0.40512627252623495	0.32289212019546953	0.3296815093062852	0.2090442202628351	0.32801552631412395	0.6091068428417564	-0.2162408387406709	0.5169586484502083	0.0849419051454753	0.49166223397404846	0.33943510177076625	-0.029654606283955883	0.5406027567750282	0.24214640560728004	0.6091068428417564	-0.2162408387406709	0.03770946396897922	-0.0978213233771956	0.20136838919829322	0.3750253334429784	0.18371350869910777	-0.08643768221039878	-0.005554158334627288
