pat	smp1	smp2	clonal_dist	td	pd
K427	K427_R19	K427_R9	2	0.05979291606066217	0.07
K427	K427_R19	K427_THR3	1	0.16405707112379875	0.020000000000000018
K427	K427_R19	K427_THR3	1	0.16405707112379875	0.020000000000000018
K427	K427_R19	K427_THR3	1	0.16405707112379875	0.020000000000000018
K427	K427_R19	K427_THR3	1	0.16405707112379875	0.020000000000000018
K427	K427_R19	K427_THR3	1	0.16405707112379875	0.020000000000000018
K427	K427_R9	K427_THR3	1	0.11430345810315445	0.09000000000000002
K427	K427_R9	K427_THR3	1	0.11430345810315445	0.09000000000000002
K427	K427_R9	K427_THR3	1	0.11430345810315445	0.09000000000000002
K427	K427_R9	K427_THR3	1	0.11430345810315445	0.09000000000000002
K427	K427_R9	K427_THR3	1	0.11430345810315445	0.09000000000000002
K427	K427_R9	K427_THR3	1	0.11430345810315445	0.09000000000000002
K444	K444_R1	K444_R5	0	0.16678239200600042	0.13999999999999996
K444	K444_R1	K444_R8	0	0.13983421270970564	0.16000000000000003
K444	K444_R5	K444_R8	0	0.15265640470688724	0.3
K446	K446_R14	K446_R22	1	0.3189903576663117	0.41000000000000003
K446	K446_R14	K446_R22	1	0.3189903576663117	0.41000000000000003
K446	K446_R14	K446_R22	1	0.3189903576663117	0.41000000000000003
K446	K446_R14	K446_R22	1	0.3189903576663117	0.41000000000000003
K446	K446_R14	K446_R24	1	0.24665848874181207	0.19000000000000006
K446	K446_R14	K446_R24	1	0.24665848874181207	0.19000000000000006
K446	K446_R14	K446_R24	1	0.24665848874181207	0.19000000000000006
K446	K446_R14	K446_R24	1	0.24665848874181207	0.19000000000000006
K446	K446_R14	K446_R9	1	0.2962874708303729	0.11000000000000004
K446	K446_R14	K446_R9	1	0.2962874708303729	0.11000000000000004
K446	K446_R14	K446_R9	1	0.2962874708303729	0.11000000000000004
K446	K446_R14	K446_R9	1	0.2962874708303729	0.11000000000000004
K446	K446_R22	K446_R24	1	0.19732311099115085	0.21999999999999997
K446	K446_R22	K446_R24	1	0.19732311099115085	0.21999999999999997
K446	K446_R22	K446_R24	1	0.19732311099115085	0.21999999999999997
K446	K446_R22	K446_R24	1	0.19732311099115085	0.21999999999999997
K446	K446_R22	K446_R9	1	0.2912314316404393	0.3
K446	K446_R22	K446_R9	1	0.2912314316404393	0.3
K446	K446_R22	K446_R9	1	0.2912314316404393	0.3
K446	K446_R22	K446_R9	1	0.2912314316404393	0.3
K446	K446_R24	K446_R9	3	0.2828590518515244	0.08000000000000002
K446	K446_R24	K446_R9	3	0.2828590518515244	0.08000000000000002
K446	K446_R24	K446_R9	3	0.2828590518515244	0.08000000000000002
K446	K446_R24	K446_R9	3	0.2828590518515244	0.08000000000000002
K448	K448_R12	K448_R49	2	0.22378046718942401	0.050000000000000044
K448	K448_R12	K448_R49	2	0.22378046718942401	0.050000000000000044
K448	K448_R12	K448_R49	2	0.22378046718942401	0.050000000000000044
K448	K448_R12	K448_R5	1	0.42450413374694074	0.15999999999999998
K448	K448_R12	K448_R5	1	0.42450413374694074	0.15999999999999998
K448	K448_R49	K448_R5	1	0.505799460335451	0.21000000000000002
K448	K448_R49	K448_R5	1	0.505799460335451	0.21000000000000002
K448	K448_R49	K448_R5	1	0.505799460335451	0.21000000000000002
