gene	t	p	model_p	fdr	variable
LARP4B	0.523219665080003	0.6017259958503828	0.9994285227156885	0.6706360909145519	is_normal
LARP6	0.61469290172855	0.5398487122603571	0.11837845983651686	0.6155970264745876	is_normal
LARP7	1.7815701884915334	0.07719073470335375	0.9999271389527915	0.11858408736941688	is_normal
LARS2	3.6453903512329284	3.868884149153536e-4	6.016942116819274e-8	0.0010448508131443394	is_normal
LARS2-AS1	3.7424387163315584	2.740536244941573e-4	8.600185559798744e-11	7.673283680452343e-4	is_normal
LASP1	-6.6562116721774665	7.440189962189214e-10	2.7486959043275607e-13	5.565135719064247e-9	is_normal
LAT	-4.5992405281520785	1.0053193700321318e-5	2.7278745935143686e-6	3.7568179693696104e-5	is_normal
LAT2	-11.283420609554796	6.364689859730149e-21	8.013325320107089e-29	2.9406953935513855e-19	is_normal
LATS1	0.7795967315228948	0.4370673658821723	0.038066310469814686	0.517271631814191	is_normal
LATS2	2.6736506648890197	0.008481203878909372	3.1832744040938504e-4	0.016972042752284987	is_normal
LAX1	-7.340578679664544	2.1808313311014284e-11	8.930367338769371e-12	2.0433693562421097e-10	is_normal
LAYN	-4.598811082558157	1.007098255335635e-5	5.342771334408438e-12	3.7604739306279195e-5	is_normal
LBH	-5.35778635413902	3.786293780142851e-7	7.800665008461522e-9	1.8424189209175778e-6	is_normal
LBP	-3.011606027992815	0.0031320746186716984	4.089196366318135e-5	0.006930004007901016	is_normal
LBR	-3.5421103682082755	5.545154208190381e-4	0.09329810577679322	0.0014476160263397343	is_normal
LBX2	2.5436014637906568	0.0121613182096307	5.730111713759898e-10	0.023361136342709355	is_normal
