Image	Name	Class	Parent	ROI	Centroid X µm	Centroid Y µm	Num Detections	Num Negative	Num Positive	Positive %	Num Positive per mm^2	Area µm^2	Perimeter µm
K379_PR017_PGM1	Fibrosis	Fibrosis	Image	Geometry	1923.7	1819.4	742	542	200	26.95	689.8	289938.1	8088.6
K379_PR018_PGM1	Tissue_area	Tissue_area	Image	Geometry	2698.3	3786.6	164966	135380	29586	17.93	1992.1	14851555.1	31326.4
K379_PR018_PGM1	Fibrosis	Fibrosis	Tissue_area	Geometry	1456.7	1616.3	1478	1004	474	32.07	1055.4	449136	5657.5
K379_PR018_PGM1	tumour_immune	tumour_immune	Image	Geometry	2737	3854.2	163488	134376	29112	17.81	2021.3	14402419.1	33987.9
K379_PR018_PGM1	peri-tumoural_immune	peri-tumoural_immune	Image	Geometry	1456.7	1616.3	1478	1004	474	32.07	1055.4	449136	5657.5
K379_PR018_PGM1	aggregates	aggregates	Image	Geometry	2737	3854.2	163488	134376	29112	17.81	2021.3	14402419.1	33987.9
K379_PR019_PGM1	Tissue_area	Tissue_area	Image	Polygon	1937.6	2444.5	53678	45370	8308	15.48	1134.1	7325822	23878.2
K379_PR019_PGM1	Fibrosis	Fibrosis	Tissue_area	Geometry	1771.6	1728.9	15072	12904	2168	14.38	869.49	2493409.7	16254.8
K379_PR019_PGM1	peri-tumoural_immune	peri-tumoural_immune	Fibrosis	Geometry	1819.3	1712.3	11756	9932	1824	15.52	899.94	2026794.9	17492.4
K379_PR019_PGM1	tumour_immune	tumour_immune	Image	Geometry	2023.2	2813.7	38606	32466	6140	15.9	1270.5	4832832.2	28692.4
K379_PR019_PGM1	diffuse	diffuse	Image	Geometry	2023.2	2813.7	38606	32466	6140	15.9	1270.5	4832832.2	28692.4
K379_PR020_PGM1	Tissue_area	Tissue_area	Image	Polygon	1994.1	2589.4	139380	125466	13914	9.983	1068.6	13020888.8	18739.4
K379_PR020_PGM1	tumour_immune	tumour_immune	Image	Polygon	1994.1	2589.4	139380	125466	13914	9.983	1068.6	13020888.8	18739.4
K379_PR020_PGM1	diffuse	diffuse	Image	Polygon	1994.1	2589.4	139380	125466	13914	9.983	1068.6	13020888.8	18739.4
K379_PR021_PGM1	Tissue_area	Tissue_area	Image	Geometry	2252.5	2388.5	85346	74835	10511	12.32	877.8	11974199.2	26341.8
K379_PR021_PGM1	Fibrosis	Fibrosis	Tissue_area	Geometry	3112.5	2442.5	2075	1782	293	14.12	279.3	1049035	17749.8
K379_PR021_PGM1	tumour_immune	tumour_immune	Image	Geometry	2169.9	2383.3	83271	73053	10218	12.27	935.27	10925164.5	31792.1
K379_PR021_PGM1	diffuse	diffuse	Image	Geometry	2169.9	2383.3	83271	73053	10218	12.27	935.27	10925164.5	31792.1
K379_PR021_PGM1	peri-tumoural_immune	peri-tumoural_immune	Image	Geometry	3112.5	2442.5	2075	1782	293	14.12	279.3	1049035	17749.8
K379_PR022_PGM1	Tissue_area	Tissue_area	Image	Polygon	2063.6	2067.4	92024	76284	15740	17.1	1652.3	9526155.4	20777.7
K379_PR022_PGM1	peri-tumoural_immune	peri-tumoural_immune	Tissue_area	Geometry	1704.8	2615.7	12138	9340	2798	23.05	1641.9	1704080	20127.8
K379_PR022_PGM1	tumour_immune	tumour_immune	Image	Geometry	2141.8	1947.9	79886	66944	12942	16.2	1654.5	7822075.9	29250.8
K379_PR022_PGM1	aggregates	aggregates	Image	Geometry	2141.8	1947.9	79886	66944	12942	16.2	1654.5	7822075.9	29250.8
K379_PR022_PGM1	Fibrosis	Fibrosis	Image	Geometry	1704.8	2615.7	12138	9340	2798	23.05	1641.9	1704080	20127.8
K379_PR023_PGM1	Tissue_area	Tissue_area	Image	Geometry	2520.9	2792.3	102282	81814	20468	20.01	1436	14253599.1	19558.1
K379_PR023_PGM1	tumour_immune	tumour_immune	Image	Geometry	2520.9	2792.3	102282	81814	20468	20.01	1436	14253599.1	19558.1
K379_PR023_PGM1	diffuse	diffuse	Image	Geometry	2520.9	2792.3	102282	81814	20468	20.01	1436	14253599.1	19558.1
K379_PR024_PGM1	Tissue_area	Tissue_area	Image	Polygon	1748.4	2630.9	39365	34729	4636	11.78	635.53	7294733.2	15105.2
K379_PR024_PGM1	tumour_immune	tumour_immune	Image	Polygon	1748.4	2630.9	39365	34729	4636	11.78	635.53	7294733.2	15105.2
K379_PR024_PGM1	diffuse	diffuse	Image	Polygon	1748.4	2630.9	39365	34729	4636	11.78	635.53	7294733.2	15105.2
