Image	Name	Class	Parent	ROI	Centroid X µm	Centroid Y µm	Num Detections	Num Negative	Num Positive	Positive %	Num Positive per mm^2	Area µm^2	Perimeter µm
K153_PR054_PGM1	peri-tumoural_immune	peri-tumoural_immune	Tissue_area	Geometry	1754.5	3366.2	7514	5919	1595	21.23	786.25	2028618.2	9914.7
K153_PR054_PGM1	tumour_immune	tumour_immune	Image	Geometry	1638.1	1779.3	94902	73585	21317	22.46	3175.5	6713003.3	17957.4
K153_PR054_PGM1	Fibrosis	Fibrosis	Image	Geometry	1754.5	3366.2	7514	5919	1595	21.23	786.25	2028618.2	9914.7
K153_PR054_PGM1	diffuse	diffuse	Image	Geometry	1638.1	1779.3	94902	73585	21317	22.46	3175.5	6713003.3	17957.4
K153_PR055_PGM1	Tissue_area	Tissue_area	Image	Polygon	1714.8	2582.3	110110	79707	30403	27.61	3118.4	9749666.6	17961.1
K153_PR055_PGM1	peri-tumoural_immune	peri-tumoural_immune	Tissue_area	Geometry	2651.2	3444.3	3120	2622	498	15.96	619.57	803779.3	7188.3
K153_PR055_PGM1	tumour_immune	tumour_immune	Image	Geometry	1630.7	2504.8	106990	77085	29905	27.95	3342.9	8945887.2	19783.1
K153_PR055_PGM1	diffuse	diffuse	Image	Geometry	1630.7	2504.8	106990	77085	29905	27.95	3342.9	8945887.2	19783.1
K153_PR055_PGM1	Fibrosis	Fibrosis	Image	Geometry	2651.2	3444.3	3120	2622	498	15.96	619.57	803779.3	7188.3
K153_PR056_PGM1	tumour_immune	tumour_immune	Image	Polygon	1699.4	2630.1	157112	108242	48870	31.11	4534.2	10778022.3	13498.4
K153_PR056_PGM1	Tissue_area	Tissue_area	Image	Polygon	1699.4	2630.1	157112	108242	48870	31.11	4534.2	10778022.3	13498.4
K153_PR056_PGM1	diffuse	diffuse	Image	Polygon	1699.4	2630.1	157112	108242	48870	31.11	4534.2	10778022.3	13498.4
K153_PR057_PGM1	tumour_immune	tumour_immune	Image	Geometry	1780.2	2196.3	65420	47335	18085	27.64	2777.8	6510499.1	25479.5
K153_PR057_PGM1	Tissue_area	Tissue_area	Image	Geometry	1889.8	2769.2	75383	54610	20773	27.56	1987.3	10452798.8	16531.6
K153_PR057_PGM1	Fibrosis	Fibrosis	Tissue_area	Geometry	2070.7	3715.4	9963	7275	2688	26.98	681.84	3942299.7	16080.3
K153_PR057_PGM1	peri-tumoural_immune	peri-tumoural_immune	Fibrosis	Geometry	2058	3721.3	8178	6026	2152	26.31	642.09	3351530.1	21443.7
K153_PR057_PGM1	diffuse	diffuse	Image	Geometry	1780.2	2196.3	65420	47335	18085	27.64	2777.8	6510499.1	25479.5
K153_PR058_PGM1	Tissue_area	Tissue_area	Image	Geometry	2225.2	2281.7	42864	29848	13016	30.37	1692.3	7691309.9	37417.3
K153_PR058_PGM1	Necrosis	Necrosis	Tissue_area	Geometry	3513.2	1835.4	14847	13303	1544	10.4	626.72	2463632.5	18642.9
K153_PR058_PGM1	peri-tumoural_immune	peri-tumoural_immune	Necrosis	Geometry	3071.4	2694.9	3965	3393	572	14.43	976.4	585826.5	9643.7
K153_PR058_PGM1	tumour_immune	tumour_immune	Image	Geometry	1618.2	2492.1	28017	16545	11472	40.95	2194.5	5227677.5	25457.4
K153_PR058_PGM1	diffuse	diffuse	Image	Geometry	1618.2	2492.1	28017	16545	11472	40.95	2194.5	5227677.5	25457.4
K153_PR059_PGM1	Necrosis	Necrosis	Image	Polygon	1318.3	2122.3	49428	40898	8530	17.26	1876.8	4544999.9	20593.3
K153_PR059_PGM1	Tissue_area	Tissue_area	Image	Polygon	1318.3	2122.3	49428	40898	8530	17.26	1876.8	4544999.9	20593.3
