Image	Name	Class	Parent	ROI	Centroid X µm	Centroid Y µm	Num Detections	Num Negative	Num Positive	Positive %	Num Positive per mm^2	Area µm^2	Perimeter µm
K272_PR014_PGM1	peri-tumoural_immune	peri-tumoural_immune	Fibrosis	Geometry	2979.2	3200.1	3766	2851	915	24.3	387.62	2360552.2	14205.9
K272_PR014_PGM1	tumour_immune	tumour_immune	Image	Geometry	2201.4	2338.5	77384	63218	14166	18.31	1511.6	9371721.2	26084
K272_PR014_PGM1	diffuse	diffuse	Image	Geometry	2201.4	2338.5	77384	63218	14166	18.31	1511.6	9371721.2	26084
K272_PR015_PGM1	artefact	artefact	Image	Polygon	1587.3	1958	12	3	9	75	1.175	7662688.8	12544.7
K272_PR015_PGM1	Tissue_area	Tissue_area	Image	Polygon	1587.3	1958	12	3	9	75	1.175	7662688.8	12544.7
K272_PR016_PGM1	Tissue_area	Tissue_area	Image	Polygon	1668	2202.6	50974	42028	8946	17.55	934.55	9572555.5	13641.6
K272_PR016_PGM1	Fibrosis	Fibrosis	Tissue_area	Geometry	1975.6	3027.8	2553	1863	690	27.03	533.7	1292850.7	15535.1
K272_PR016_PGM1	tumour_immune	tumour_immune	Image	Geometry	1620	2073.8	48421	40165	8256	17.05	997.14	8279706.1	22478.2
K272_PR016_PGM1	diffuse	diffuse	Image	Geometry	1620	2073.8	48421	40165	8256	17.05	997.14	8279706.1	22478.2
K272_PR016_PGM1	peri-tumoural_immune	peri-tumoural_immune	Image	Geometry	1975.6	3027.8	2553	1863	690	27.03	533.7	1292850.7	15535.1
K272_PR017_PGM1	Tissue_area	Tissue_area	Image	Polygon	1635.1	2117.3	44322	39284	5038	11.37	630.31	7992888.9	12978.5
K272_PR017_PGM1	Fibrosis	Fibrosis	Tissue_area	Geometry	1441	1772.9	2901	2410	491	16.93	290.15	1692225.3	17357.8
K272_PR017_PGM1	tumour_immune	tumour_immune	Image	Geometry	1687.2	2209.8	41421	36874	4547	10.98	721.67	6300663.3	22365.6
K272_PR017_PGM1	diffuse	diffuse	Image	Geometry	1687.2	2209.8	41421	36874	4547	10.98	721.67	6300663.3	22365.6
K272_PR017_PGM1	peri-tumoural_immune	peri-tumoural_immune	Image	Geometry	1441	1772.9	2901	2410	491	16.93	290.15	1692225.3	17357.8
K272_PR018_PGM1	artefact	artefact	Image	Geometry	3381.7	3147.4	19	2	17	89.47	0.8232	20650643.3	20791.1
K272_PR018_PGM1	Tissue_area	Tissue_area	Image	Geometry	3381.7	3147.4	19	2	17	89.47	0.8232	20650643.3	20791.1
K272_PR019_PGM1	Tissue_area	Tissue_area	Image	Polygon	2386.3	2441.8	15		15	100	1.078	13916222.4	15242.2
K272_PR019_PGM1	artefact	artefact	Image	Polygon	2386.3	2441.8	15		15	100	1.078	13916222.4	15242.2
K272_PR020_PGM1	artefact	artefact	Image	Polygon	2181.5	2527.4						11251155.6	15285.1
K272_PR020_PGM1	Tissue_area	Tissue_area	Image	Polygon	2181.5	2527.4						11251155.6	15285.1
K272_PR021_PGM1	Tissue_area	Tissue_area	Image	Geometry	3042.7	2333	123090	108620	14470	11.76	955.71	15140622.2	28642.9
K272_PR021_PGM1	Fibrosis	Fibrosis	Tissue_area	Geometry	1124.8	2891	4321	3553	768	17.77	319.82	2401351.3	11343.4
K272_PR021_PGM1	tumour_immune	tumour_immune	Image	Geometry	3397.3	2225.5	118783	105081	13702	11.54	1071.9	12783041.6	25230.5
K272_PR021_PGM1	tumour_immune	tumour_immune	Image	Geometry	3397.3	2225.5	118783	105081	13702	11.54	1071.9	12783041.6	25230.5
K272_PR021_PGM1	peri-tumoural_immune	peri-tumoural_immune	Image	Geometry	1283.7	3029.2	3082	2477	605	19.63	336.08	1800147.9	11799.9
K272_PR022_PGM1	Tissue_area	Tissue_area	Image	Geometry	2673.2	2177.7	111796	93002	18794	16.81	1328.9	14142954.8	21530.1
K272_PR022_PGM1	tumour_immune	tumour_immune	Image	Geometry	2673.2	2177.7	111796	93002	18794	16.81	1328.9	14142954.8	21530.1
K272_PR022_PGM1	diffuse	diffuse	Image	Geometry	2673.2	2177.7	111796	93002	18794	16.81	1328.9	14142954.8	21530.1
K272_PR023_PGM1	Tissue_area	Tissue_area	Image	Polygon	2191	2221.7	90567	78985	11582	12.79	1123.5	10309155.9	16633.9
K272_PR023_PGM1	Fibrosis	Fibrosis	Tissue_area	Geometry	1825.5	2523.8	3185	2293	892	28.01	658.59	1354401.7	13098
K272_PR023_PGM1	tumour_immune	tumour_immune	Image	Geometry	2246.2	2176.1	87382	76692	10690	12.23	1193.8	8954752.5	25675.7
K272_PR023_PGM1	aggregates	aggregates	Image	Geometry	2246.2	2176.1	87382	76692	10690	12.23	1193.8	8954752.5	25675.7
K272_PR023_PGM1	peri-tumoural_immune	peri-tumoural_immune	Image	Geometry	1825.5	2523.8	3185	2293	892	28.01	658.59	1354401.7	13098
K272_PR024_PGM1	Tissue_area	Tissue_area	Image	Geometry	2271	2045.1	30716	25382	5334	17.37	490.37	10877599.6	17614.5
K272_PR024_PGM1	Fibrosis	Fibrosis	Tissue_area	Geometry	3114.2	2264.7	9516	7627	1889	19.85	336.48	5614040.1	13826.8
K272_PR024_PGM1	peri-tumoural_immune	peri-tumoural_immune	Fibrosis	Geometry	2503.7	2149.1	3353	2421	932	27.8	579.68	1607780.6	8454.8
K272_PR024_PGM1	diffuse	diffuse	Image	Geometry	1372	1810.5	21200	17755	3445	16.25	654.23	5265749.4	11218.8
K272_PR024_PGM1	tumour_immune	tumour_immune	Image	Geometry	1372	1810.5	21200	17755	3445	16.25	654.23	5265749.4	11218.8
K272_PR025_PGM1	Tissue_area	Tissue_area	Image	Polygon	2373.8	2758.5	100480	83568	16912	16.83	1253.1	13496053.3	17007.2
K272_PR025_PGM1	tumour_immune	tumour_immune	Image	Polygon	2373.8	2758.5	100480	83568	16912	16.83	1253.1	13496053.3	17007.2
K272_PR025_PGM1	diffuse	diffuse	Image	Polygon	2373.8	2758.5	100480	83568	16912	16.83	1253.1	13496053.3	17007.2
