Image	Name	Class	Parent	ROI	Centroid X µm	Centroid Y µm	Num Detections	Num Negative	Num Positive	Positive %	Num Positive per mm^2	Area µm^2	Perimeter µm
K165_PR010_PGM1	tumour_immune	tumour_immune	Image	Geometry	2051.7	1780.8	25319	20387	4932	19.48	1374.8	3587330.9	17290.1
K165_PR010_PGM1	diffuse	diffuse	Image	Geometry	2051.7	1780.8	25319	20387	4932	19.48	1374.8	3587330.9	17290.1
K165_PR011_PGM1	Tissue_area	Tissue_area	Image	Polygon	1888.8	3005.1	88389	74189	14200	16.07	1108.2	12813244.4	20872.5
K165_PR011_PGM1	Fibrosis	Fibrosis	Tissue_area	Geometry	2176.9	2539.7	25066	17632	7434	29.66	1423.2	5223288.2	28526.3
K165_PR011_PGM1	peri-tumoural_immune	peri-tumoural_immune	Fibrosis	Geometry	2236.6	3005.8	15993	10178	5815	36.36	1480.4	3927882.2	27714.9
K165_PR011_PGM1	tumour_immune	tumour_immune	Image	Geometry	1690.5	3325.3	63323	56557	6766	10.68	891.44	7589965.8	24835.4
K165_PR011_PGM1	diffuse	diffuse	Image	Geometry	1690.5	3325.3	63323	56557	6766	10.68	891.44	7589965.8	24835.4
K165_PR012_PGM1	Tissue_area	Tissue_area	Image	Geometry	3292.5	3771.7	140144	85288	54856	39.14	2954.1	18569511.9	37118.6
K165_PR012_PGM1	Fibrosis	Fibrosis	Tissue_area	Geometry	4465.7	6100.6	7098	3350	3748	52.8	1013.5	3697978.8	25404.7
K165_PR012_PGM1	peri-tumoural_immune	peri-tumoural_immune	Fibrosis	Geometry	4517.4	5129.2	2973	1830	1143	38.45	953.87	1198270.7	7684.4
K165_PR012_PGM1	tumour_immune	tumour_immune	Image	Geometry	2839.4	2756.7	121537	81095	40442	33.28	3187	12689671.5	31383.6
K165_PR012_PGM1	artefact	artefact	Image	Geometry	3939.5	5727.8	11509	843	10666	92.68	4888.5	2181861.6	19056
K165_PR012_PGM1	aggregates	aggregates	Image	Geometry	2839.4	2756.7	121537	81095	40442	33.28	3187	12689671.5	31383.6
K165_PR013_PGM1	Tissue_area	Tissue_area	Image	Polygon	1907.7	3224.8	60332	42499	17833	29.56	1322.7	13482622.3	16865.3
K165_PR013_PGM1	Fibrosis	Fibrosis	Tissue_area	Geometry	1768.2	3679.7	20201	14909	5292	26.2	590.42	8963067.7	20017.5
K165_PR013_PGM1	peri-tumoural_immune	peri-tumoural_immune	Fibrosis	Geometry	1731	3482.7	9868	7017	2851	28.89	688.4	4141467.3	22745.7
K165_PR013_PGM1	tumour_immune	tumour_immune	Image	Geometry	2184.4	2322.6	40131	27590	12541	31.25	2774.8	4519553.6	15759.2
K165_PR013_PGM1	diffuse	diffuse	Image	Geometry	2184.4	2322.6	40131	27590	12541	31.25	2774.8	4519553.6	15759.2
K165_PR014_PGM1	Tissue_area	Tissue_area	Image	Polygon	1550.3	2988.2	35057	24818	10239	29.21	1025.4	9985688.6	18893.1
K165_PR014_PGM1	Fibrosis	Fibrosis	Tissue_area	Geometry	1719.9	3910.7	15853	11985	3868	24.4	711.18	5438865.2	23655.3
K165_PR014_PGM1	peri-tumoural_immune	peri-tumoural_immune	Fibrosis	Geometry	1443.2	3101.6	7841	5571	2270	28.95	841.54	2697428.5	16598.2
K165_PR014_PGM1	tumour_immune	tumour_immune	Image	Geometry	1347.5	1884.9	19204	12833	6371	33.18	1400.9	4547679	18346
K165_PR014_PGM1	diffuse	diffuse	Image	Geometry	1347.5	1884.9	19204	12833	6371	33.18	1400.9	4547679	18346
K165_PR015_PGM1	Tissue_area	Tissue_area	Image	Polygon	1668.4	2255.8	77562	61181	16381	21.12	1817.3	9013733.3	13455.4
K165_PR015_PGM1	Fibrosis	Fibrosis	Tissue_area	Geometry	1719.5	2166.6	25482	18165	7317	28.71	1638.5	4465750.8	41048.1
K165_PR015_PGM1	peri-tumoural_immune	peri-tumoural_immune	Fibrosis	Geometry	1700.8	2257	23398	16462	6936	29.64	1634.4	4243641.9	40901.4
K165_PR015_PGM1	tumour_immune	tumour_immune	Image	Geometry	1618.2	2343.3	52080	43016	9064	17.4	1993	4547982.4	42686.4
K165_PR015_PGM1	diffuse	diffuse	Image	Geometry	1618.2	2343.3	52080	43016	9064	17.4	1993	4547982.4	42686.4
K165_PR016_PGM1	Tissue_area	Tissue_area	Image	Geometry	1416.9	1237.8	21626	18006	3620	16.74	1479.3	2447089.2	14953.9
K165_PR016_PGM1	tumour_immune	tumour_immune	Image	Geometry	1416.9	1237.8	21626	18006	3620	16.74	1479.3	2447089.2	14953.9
K165_PR016_PGM1	diffuse	diffuse	Image	Geometry	1416.9	1237.8	21626	18006	3620	16.74	1479.3	2447089.2	14953.9
K165_PR017_PGM1	tumour_immune	tumour_immune	Image	Polygon	2273.9	2601.6	93720	55940	37780	40.31	3246.8	11636204.8	18145.6
K165_PR017_PGM1	Tissue_area	Tissue_area	Image	Polygon	2273.9	2601.6	93720	55940	37780	40.31	3246.8	11636204.8	18145.6
K165_PR017_PGM1	aggregates	aggregates	Image	Polygon	2273.9	2601.6	93720	55940	37780	40.31	3246.8	11636204.8	18145.6
K165_PR018_PGM1	Tissue_area	Tissue_area	Image	Geometry	1999.5	2497.5	64385	50439	13946	21.66	1500.7	9292789.9	16469
K165_PR018_PGM1	Fibrosis	Fibrosis	Tissue_area	Geometry	1700.8	1290.2	5667	4240	1427	25.18	563.73	2531362.6	20007.1
K165_PR018_PGM1	peri-tumoural_immune	peri-tumoural_immune	Fibrosis	Geometry	1692.6	1406	5253	3931	1322	25.17	602.91	2192702	19827.2
K165_PR018_PGM1	tumour_immune	tumour_immune	Image	Geometry	2111.4	2949.5	58718	46199	12519	21.32	1851.5	6761480.3	26737.3
K165_PR018_PGM1	aggregates	aggregates	Image	Geometry	2111.4	2949.5	58718	46199	12519	21.32	1851.5	6761480.3	26737.3
K165_PR019_PGM1	Tissue_area	Tissue_area	Image	Geometry	1580.7	3061	48264	40205	8059	16.7	747.91	10775306	20372.1
K165_PR019_PGM1	Fibrosis	Fibrosis	Tissue_area	Geometry	1169	1753.2	9123	7213	1910	20.94	383.66	4978400.7	17123.9
K165_PR019_PGM1	peri-tumoural_immune	peri-tumoural_immune	Fibrosis	Geometry	1614.8	2723.8	2855	2151	704	24.66	631.01	1115670.9	8922.6
K165_PR019_PGM1	tumour_immune	tumour_immune	Image	Geometry	1934.6	4183.6	39149	33000	6149	15.71	1060.3	5799198.8	13904
K165_PR019_PGM1	diffuse	diffuse	Image	Geometry	1934.6	4183.6	39149	33000	6149	15.71	1060.3	5799198.8	13904
K165_PR020_PGM1	Tissue_area	Tissue_area	Image	Geometry	1760.7	1694.7	26782	11626	15156	56.59	2198.4	6894133.5	12731
K165_PR020_PGM1	tumour_immune	tumour_immune	Tissue_area	Geometry	1804.6	1064	5507	3938	1569	28.49	939.95	1669237.1	14449.4
K165_PR020_PGM1	Fibrosis	Fibrosis	Image	Geometry	1745.3	1894.7	21278	7691	13587	63.85	2596.7	5232461.9	16865
K165_PR020_PGM1	peri-tumoural_immune	peri-tumoural_immune	Fibrosis	Geometry	1429.9	1539.7	16570	5353	11217	67.69	3747.2	2993459.2	16349.9
K165_PR020_PGM1	aggregates	aggregates	Image	Geometry	1804.6	1064	5507	3938	1569	28.49	939.95	1669237.1	14449.4
K165_PR021_PGM1	Tissue_area	Tissue_area	Image	Geometry	2149.3	3623.2	103048	99468	3580	3.474	227.72	15721066.4	19772.5
K165_PR021_PGM1	Normal kidney	Normal kidney	Image	Geometry	2149.3	3623.2	103048	99468	3580	3.474	227.72	15721066.4	19772.5
K165_PR022_PGM1	Tissue_area	Tissue_area	Image	Polygon	1672.3	2666.4	48703	33097	15606	32.04	1864.1	8371644.5	13641.2
K165_PR022_PGM1	Fibrosis	Fibrosis	Tissue_area	Polygon	2049.2	3883.7	11648	9847	1801	15.46	622.83	2891651.2	7296.6
K165_PR022_PGM1	peri-tumoural_immune	peri-tumoural_immune	Fibrosis	Polygon	1879.9	3521.8	2809	1931	878	31.26	748.17	1173534.9	5718.3
K165_PR022_PGM1	tumour_immune	tumour_immune	Image	Polygon	1473.4	2024	37055	23250	13805	37.26	2519.2	5479992.8	10754.7
K165_PR022_PGM1	aggregates	aggregates	Image	Polygon	1473.4	2024	37055	23250	13805	37.26	2519.2	5479992.8	10754.7
K165_PR023_PGM1	tumour_immune	tumour_immune	Image	Geometry	1583.4	1736.8	40776	32490	8286	20.32	1742.4	4755643.8	11748.7
K165_PR023_PGM1	Tissue_area	Tissue_area	Image	Geometry	1583.4	1736.8	40776	32490	8286	20.32	1742.4	4755643.8	11748.7
K165_PR023_PGM1	diffuse	diffuse	Image	Geometry	1583.4	1736.8	40776	32490	8286	20.32	1742.4	4755643.8	11748.7
K165_PR024_PGM1	Tissue_area	Tissue_area	Image	Geometry	1547.1	2468.7	68078	53466	14612	21.46	2095.9	6971799.9	15960
K165_PR024_PGM1	Fibrosis	Fibrosis	Tissue_area	Geometry	1371.4	3082.1	5212	3354	1858	35.65	2860.7	649491.3	12402.2
K165_PR024_PGM1	tumour_immune	tumour_immune	Image	Geometry	1565.2	2405.7	62866	50112	12754	20.29	2017.3	6322308.6	28362.2
K165_PR024_PGM1	diffuse	diffuse	Image	Geometry	1565.2	2405.7	62866	50112	12754	20.29	2017.3	6322308.6	28362.2
K165_PR024_PGM1	peri-tumoural_immune	peri-tumoural_immune	Image	Geometry	1371.4	3082.1	5212	3354	1858	35.65	2860.7	649491.3	12402.2
K165_PR025_PGM1	Tissue_area	Tissue_area	Image	Geometry	1668.2	2934.7	37296	25135	12161	32.61	1370	8876738.3	18826.4
K165_PR025_PGM1	tumour_immune	tumour_immune	Tissue_area	Geometry	1908.8	4197.5	20208	12797	7411	36.67	1727.7	4289500.8	17586.9
K165_PR025_PGM1	peri-tumoural_immune	peri-tumoural_immune	Tissue_area	Geometry	1423.3	2428.4	8592	6019	2573	29.95	1382.5	1861086.5	9799.1
K165_PR025_PGM1	Non-tumour tissue	Non-tumour tissue	Image	Geometry	1443.1	1754	17088	12338	4750	27.8	1035.2	4588394.3	11640.4
K165_PR025_PGM1	aggregates	aggregates	Image	Geometry	1908.8	4197.5	20208	12797	7411	36.67	1727.7	4289500.8	17586.9
K165_PR026_PGM1	tumour_immune	tumour_immune	Image	Polygon	1752.1	1843.6	41152	35204	5948	14.45	1105.8	5379088.8	11461.3
K165_PR026_PGM1	Tissue_area	Tissue_area	Image	Polygon	1752.1	1843.6	41152	35204	5948	14.45	1105.8	5379088.8	11461.3
K165_PR026_PGM1	diffuse	diffuse	Image	Polygon	1752.1	1843.6	41152	35204	5948	14.45	1105.8	5379088.8	11461.3
K165_PR027_PGM1	Tissue_area	Tissue_area	Image	Polygon	1701.7	2645.5	106283	81177	25106	23.62	2740.3	9161688.9	12993.9
K165_PR027_PGM1	peri-tumoural_immune	peri-tumoural_immune	Tissue_area	Polygon	1592.5	4442.4	1870	1497	373	19.95	345.08	1080901.1	5314.5
K165_PR027_PGM1	tumour_immune	tumour_immune	Image	Polygon	1716.3	2405.2	104413	79680	24733	23.69	3060.7	8080788	11828.7
K165_PR027_PGM1	diffuse	diffuse	Image	Polygon	1716.3	2405.2	104413	79680	24733	23.69	3060.7	8080788	11828.7
K165_PR027_PGM1	Fibrosis	Fibrosis	Image	Polygon	1592.5	4442.4	1870	1497	373	19.95	345.08	1080901.1	5314.5
K165_PR028_PGM1	Tissue_area	Tissue_area	Image	Geometry	1676.5	2297.6	23198	18127	5071	21.86	762.36	6651722.3	15544.1
K165_PR028_PGM1	tumour_immune	tumour_immune	Tissue_area	Geometry	2583	3312.2	9106	7899	1207	13.25	830.99	1452486	5490.4
K165_PR028_PGM1	peri-tumoural_immune	peri-tumoural_immune	Tissue_area	Polygon	1881.2	3048.2	2396	1932	464	19.37	479.05	968579.8	6059.3
K165_PR028_PGM1	Fibrosis	Fibrosis	Image	Geometry	1423.3	2014.1	14092	10228	3864	27.42	743.19	5199236.3	14273.1
K165_PR028_PGM1	diffuse	diffuse	Image	Geometry	2583	3312.2	9106	7899	1207	13.25	830.99	1452486	5490.4
