Image	Name	Class	Parent	ROI	Centroid X µm	Centroid Y µm	Num Detections	Num Negative	Num Positive	Positive %	Num Positive per mm^2	Area µm^2	Perimeter µm
K328_PR014_PGM1	tumour_immune	tumour_immune	Image	Geometry	2028.6	3832.9	78344	57071	21273	27.15	1871	11370083.5	49109.4
K328_PR014_PGM1	aggregates	aggregates	Image	Geometry	2028.6	3832.9	78344	57071	21273	27.15	1871	11370083.5	49109.4
K328_PR014_PGM1	peri-tumoural_immune	peri-tumoural_immune	Image	Geometry	2140.3	4682.9	31535	23621	7914	25.1	1203.1	6578016.6	36337.4
K328_PR015_PGM1	Tissue_area	Tissue_area	Image	Geometry	1918.7	3107.8	44065	25502	18563	42.13	1302.9	14247566.2	21599.2
K328_PR015_PGM1	Fibrosis	Fibrosis	Tissue_area	Geometry	1801.7	4044.5	10071	6421	3650	36.24	1808.7	2018051.2	16844.8
K328_PR015_PGM1	tumour_immune	tumour_immune	Image	Geometry	1936.4	2954.3	33994	19081	14913	43.87	1218.1	12243321.8	27280.9
K328_PR015_PGM1	hot spots	hot spots	Image	Geometry	1936.4	2954.3	33994	19081	14913	43.87	1218.1	12243321.8	27280.9
K328_PR015_PGM1	peri-tumoural_immune	peri-tumoural_immune	Image	Geometry	1801.7	4044.5	10071	6421	3650	36.24	1808.7	2018051.2	16844.8
K328_PR016_PGM1	Tissue_area	Tissue_area	Image	Geometry	1565.4	7144.1	125646	86250	39396	31.35	1515.5	25995385.4	34706.1
K328_PR016_PGM1	Normal kidney	Normal kidney	Tissue_area	Geometry	1728.5	3655.5	67892	44887	23005	33.88	3344.7	6878060.3	19261.8
K328_PR016_PGM1	tumour_immune	tumour_immune	Tissue_area	Geometry	1690.5	3961.4	28933	20089	8844	30.57	1209.2	7314130.9	27199.6
K328_PR016_PGM1	Fibrosis	Fibrosis	Image	Geometry	1392.9	11149.2	28821	21274	7547	26.19	639.4	11803194.1	21152.3
K328_PR016_PGM1	hot spots	hot spots	Image	Geometry	1690.5	3961.4	28933	20089	8844	30.57	1209.2	7314130.9	27199.6
K328_PR017_PGM1	Tissue_area	Tissue_area	Image	Polygon	1912.4	2767	76400	41495	34905	45.69	3028.2	11526461.6	14835
K328_PR017_PGM1	Normal kidney	Normal kidney	Tissue_area	Geometry	2464.5	2055.7	12791	8507	4284	33.49	1489.8	2875500	17912.1
K328_PR017_PGM1	peri-tumoural_immune	peri-tumoural_immune	Normal kidney	Geometry	2401	2242.4	10928	7304	3624	33.16	1458.3	2485149.6	17552.9
K328_PR017_PGM1	tumour_immune	tumour_immune	Image	Polygon	1728.9	3003.4	63609	32988	30621	48.14	3539.6	8650961.7	19149.6
K328_PR017_PGM1	aggregates	aggregates	Image	Polygon	1728.9	3003.4	63609	32988	30621	48.14	3539.6	8650961.7	19149.6
K328_PR018_PGM1	Tissue_area	Tissue_area	Image	Polygon	2183.2	5730.6	210508	128828	81680	38.8	3036.9	26895522.3	34564.5
K328_PR018_PGM1	tumour_immune	tumour_immune	Image	Polygon	2183.2	5730.6	210508	128828	81680	38.8	3036.9	26895522.3	34564.5
K328_PR018_PGM1	aggregates	aggregates	Image	Polygon	2183.2	5730.6	210508	128828	81680	38.8	3036.9	26895522.3	34564.5
K328_PR019_PGM1	Tissue_area	Tissue_area	Image	Geometry	2717.2	3950.2	59399	49434	9965	16.78	634.74	15699457.5	49869.8
K328_PR019_PGM1	Fibrosis	Fibrosis	Tissue_area	Geometry	3092	2582.1	12504	10087	2417	19.33	898.38	2690404.3	18333.6
K328_PR019_PGM1	tumour_immune	tumour_immune	Image	Geometry	2639.7	4233.2	46895	39347	7548	16.1	580.21	13009053.2	52824.3
K328_PR019_PGM1	aggregates	aggregates	Image	Geometry	2639.7	4233.2	46895	39347	7548	16.1	580.21	13009053.2	52824.3
K328_PR019_PGM1	peri-tumoural_immune	peri-tumoural_immune	Image	Geometry	3092	2582.1	12504	10087	2417	19.33	898.38	2690404.3	18333.6
K328_PR020_PGM1	Tissue_area	Tissue_area	Image	Geometry	2037	4152.1	67409	54490	12919	19.17	808.56	15977865.6	34961
K328_PR020_PGM1	diffuse	diffuse	Tissue_area	Geometry	1867.8	3895.1	30506	25214	5292	17.35	645.53	8197917.7	35060.3
K328_PR020_PGM1	Normal kidney	Normal kidney	Tissue_area	Geometry	2215.3	4422.9	36903	29276	7627	20.67	980.34	7779948	16184.5
K328_PR020_PGM1	peri-tumoural_immune	peri-tumoural_immune	Tissue_area	Geometry	2155.3	4552.1	18331	15016	3315	18.08	889.83	3725415.2	18423.2
K328_PR020_PGM1	tumour_immune	tumour_immune	Image	Geometry	1867.8	3895.1	30506	25214	5292	17.35	645.53	8197917.7	35060.3
