Image	Name	Class	Parent	ROI	Centroid X µm	Centroid Y µm	Num Detections	Num Negative	Num Positive	Positive %	Num Positive per mm^2	Area µm^2	Perimeter µm
K520_PR007_PGM1	tumour_immune	tumour_immune	Image	Geometry	2871.4	1938.4	8063	4356	3707	45.98	2016.2	1838581.9	19770.4
K520_PR007_PGM1	diffuse	diffuse	Image	Geometry	2871.4	1938.4	8063	4356	3707	45.98	2016.2	1838581.9	19770.4
K520_PR008_PGM1	Tissue_area	Tissue_area	Image	Polygon	1931.5	2636.7	55654	50277	5377	9.661	478.22	11243844.3	16708.2
K520_PR008_PGM1	Fibrosis	Fibrosis	Tissue_area	Geometry	1790.9	3101.1	11796	10246	1550	13.14	242.49	6391992.1	23163.6
K520_PR008_PGM1	peri-tumoural_immune	peri-tumoural_immune	Fibrosis	Geometry	1780.8	2653.6	8427	7235	1192	14.15	287.44	4146984	23495.5
K520_PR008_PGM1	tumour_immune	tumour_immune	Image	Geometry	2125.2	2028.2	43862	40035	3827	8.725	784.46	4878485.8	25875.9
K520_PR008_PGM1	diffuse	diffuse	Image	Geometry	2125.2	2028.2	43862	40035	3827	8.725	784.46	4878485.8	25875.9
K520_PR009_PGM1	Tissue_area	Tissue_area	Image	Geometry	2137.5	2310.2	119094	106356	12738	10.7	1151.3	11064155.7	15150.9
K520_PR009_PGM1	tumour_immune	tumour_immune	Image	Geometry	2137.5	2310.2	119094	106356	12738	10.7	1151.3	11064155.7	15150.9
K520_PR009_PGM1	diffuse	diffuse	Image	Geometry	2137.5	2310.2	119094	106356	12738	10.7	1151.3	11064155.7	15150.9
K520_PR010_PGM1	tumour_immune	tumour_immune	Image	Polygon	2450	2324	197304	175812	21492	10.89	1629.4	13189955.6	15391.2
K520_PR010_PGM1	Tissue_area	Tissue_area	Image	Polygon	2450	2324	197304	175812	21492	10.89	1629.4	13189955.6	15391.2
K520_PR010_PGM1	diffuse	diffuse	Image	Polygon	2450	2324	197304	175812	21492	10.89	1629.4	13189955.6	15391.2
K520_PR011_PGM1	Tissue_area	Tissue_area	Image	Geometry	2014.4	2347	142584	128796	13788	9.67	1217.8	11321799.6	13911.9
K520_PR011_PGM1	tumour_immune	tumour_immune	Image	Geometry	2014.4	2347	142584	128796	13788	9.67	1217.8	11321799.6	13911.9
K520_PR011_PGM1	diffuse	diffuse	Image	Geometry	2014.4	2347	142584	128796	13788	9.67	1217.8	11321799.6	13911.9
K520_PR012_PGM1	Tissue_area	Tissue_area	Image	Polygon	2275.5	2679.3	108968	105624	3344	3.069	249.92	13380269.1	17469.5
K520_PR012_PGM1	Fibrosis	Fibrosis	Tissue_area	Geometry	3101.9	2648.2	2048	1999	49	2.393	23.1	2120847	15747.2
K520_PR012_PGM1	tumour_immune	tumour_immune	Image	Geometry	2119.8	2685.2	106920	103625	3295	3.082	292.64	11259422.1	26495.6
K520_PR012_PGM1	diffuse	diffuse	Image	Geometry	2119.8	2685.2	106920	103625	3295	3.082	292.64	11259422.1	26495.6
K520_PR012_PGM1	peri-tumoural_immune	peri-tumoural_immune	Image	Geometry	3101.9	2648.2	2048	1999	49	2.393	23.1	2120847	15747.2
K520_PR013_PGM1	Tissue_area	Tissue_area	Image	Geometry	1859.5	2541.3	93809	90426	3383	3.606	350.8	9643553.8	18353.3
K520_PR013_PGM1	peri-tumoural_immune	peri-tumoural_immune	Tissue_area	Geometry	1867.9	3050.4	2194	2046	148	6.746	120.28	1230422.3	10774.1
K520_PR013_PGM1	tumour_immune	tumour_immune	Image	Geometry	1858.3	2466.8	91615	88380	3235	3.531	384.52	8413131.6	26952.7
K520_PR013_PGM1	diffuse	diffuse	Image	Geometry	1858.3	2466.8	91615	88380	3235	3.531	384.52	8413131.6	26952.7
K520_PR013_PGM1	Fibrosis	Fibrosis	Image	Geometry	1867.9	3050.4	2194	2046	148	6.746	120.28	1230422.3	10774.1
K520_PR014_PGM1	Tissue_area	Tissue_area	Image	Polygon	2415	2292.3	112019	105369	6650	5.936	674.32	9861811.9	14665.1
K520_PR014_PGM1	Fibrosis	Fibrosis	Tissue_area	Geometry	2342.8	1272.3	8624	7839	785	9.103	311.54	2519700.9	15369
K520_PR014_PGM1	peri-tumoural_immune	peri-tumoural_immune	Fibrosis	Geometry	2335.8	1290	8500	7718	782	9.2	318.01	2459007.5	15576.6
K520_PR014_PGM1	tumour_immune	tumour_immune	Image	Geometry	2439.5	2642.3	103396	97531	5865	5.672	798.71	7343094.2	18320.7
K520_PR014_PGM1	diffuse	diffuse	Image	Geometry	2439.5	2642.3	103396	97531	5865	5.672	798.71	7343094.2	18320.7
K520_PR015_PGM1	Tissue_area	Tissue_area	Image	Geometry	2308.4	2578.1	120737	114578	6159	5.101	507.3	12140782.6	23317.8
K520_PR015_PGM1	peri-tumoural_immune	peri-tumoural_immune	Tissue_area	Geometry	2811.8	1988.1	1704	1554	150	8.803	108.07	1388018.9	16774.3
K520_PR015_PGM1	tumour_immune	tumour_immune	Image	Geometry	2243.4	2654.2	119033	113024	6009	5.048	558.83	10752763.7	38739.1
K520_PR015_PGM1	diffuse	diffuse	Image	Geometry	2243.4	2654.2	119033	113024	6009	5.048	558.83	10752763.7	38739.1
K520_PR015_PGM1	Fibrosis	Fibrosis	Image	Geometry	2811.8	1988.1	1704	1554	150	8.803	108.07	1388018.9	16774.3
K520_PR016_PGM1	Tissue_area	Tissue_area	Image	Polygon	2201.7	2385.5	164680	156540	8140	4.943	607.08	13408422.1	13524.1
K520_PR016_PGM1	Fibrosis	Fibrosis	Tissue_area	Polygon	958.76	2033.2	2960	2652	308	10.41	259.94	1184905.8	8639.2
K520_PR016_PGM1	tumour_immune	tumour_immune	Image	Polygon	2322.2	2419.7	161720	153888	7832	4.843	640.73	12223516.7	19403.8
K520_PR016_PGM1	diffuse	diffuse	Image	Polygon	2322.2	2419.7	161720	153888	7832	4.843	640.73	12223516.7	19403.8
K520_PR016_PGM1	peri-tumoural_immune	peri-tumoural_immune	Image	Polygon	958.76	2033.2	2960	2652	308	10.41	259.94	1184905.8	8639.2
K520_PR017_PGM1	Tissue_area	Tissue_area	Image	Geometry	2185.6	2178.4	126660	120032	6628	5.233	565.08	11729367.1	16174.1
K520_PR017_PGM1	Fibrosis	Fibrosis	Tissue_area	Geometry	1627.7	2248.5	2039	1867	172	8.436	105.71	1627042.8	18001
K520_PR017_PGM1	tumour_immune	tumour_immune	Image	Geometry	2275.5	2167.1	124621	118165	6456	5.181	639.06	10102324.3	28852.7
K520_PR017_PGM1	diffuse	diffuse	Image	Geometry	2275.5	2167.1	124621	118165	6456	5.181	639.06	10102324.3	28852.7
K520_PR017_PGM1	peri-tumoural_immune	peri-tumoural_immune	Image	Geometry	1627.7	2248.5	2039	1867	172	8.436	105.71	1627042.8	18001
K520_PR018_PGM1	Tissue_area	Tissue_area	Image	Geometry	2539.7	2434.2	125022	119792	5230	4.183	418.47	12497904.9	15063.4
K520_PR018_PGM1	tumour_immune	tumour_immune	Image	Geometry	2539.7	2434.2	125022	119792	5230	4.183	418.47	12497904.9	15063.4
K520_PR018_PGM1	diffuse	diffuse	Image	Geometry	2539.7	2434.2	125022	119792	5230	4.183	418.47	12497904.9	15063.4
