Image	Name	Class	Parent	ROI	Centroid X µm	Centroid Y µm	Num Detections	Num Negative	Num Positive	Positive %	Num Positive per mm^2	Area µm^2	Perimeter µm
K153_PR053_CD3	Necrosis	Necrosis	Tissue_area	Geometry	1981	3319.1	1155	1134	21	1.818	25.8	813832.4	7926.7
K153_PR053_CD3	peri-tumoural_immune	peri-tumoural_immune	Necrosis	Geometry	1981	3319.1	1155	1134	21	1.818	25.8	813832.4	7926.7
K153_PR053_CD3	tumour_immune	tumour_immune	Image	Geometry	1561.9	1825.5	31802	26561	5241	16.48	724.18	7237126.8	14093.7
K153_PR053_CD3	aggregates	aggregates	Image	Geometry	1561.9	1825.5	31802	26561	5241	16.48	724.18	7237126.8	14093.7
K153_PR054_CD3	Tissue_area	Tissue_area	Image	Polygon	1713.8	2282.5	47418	39478	7940	16.74	900.91	8813266.6	12427.8
K153_PR054_CD3	peri-tumoural_immune	peri-tumoural_immune	Tissue_area	Geometry	1731.9	3679	2646	2425	221	8.352	154.6	1429510.5	10344.9
K153_PR054_CD3	tumour_immune	tumour_immune	Image	Geometry	1710.3	2012.2	44772	37053	7719	17.24	1045.4	7383755.2	17920.6
K153_PR054_CD3	diffuse	diffuse	Image	Geometry	1710.3	2012.2	44772	37053	7719	17.24	1045.4	7383755.2	17920.6
K153_PR055_CD3	Tissue_area	Tissue_area	Image	Polygon	1881.5	2606.1	42291	42261	30	0.0709	3.082	9734514.3	18156.1
K153_PR055_CD3	tumour_immune	tumour_immune	Image	Polygon	1881.5	2606.1	42291	42261	30	0.0709	3.082	9734514.3	18156.1
K153_PR055_CD3	diffuse	diffuse	Image	Polygon	1881.5	2606.1	42291	42261	30	0.0709	3.082	9734514.3	18156.1
K153_PR056_CD3	Tissue_area	Tissue_area	Image	Geometry	1610.4	2610	62969	62944	25	0.0397	2.304	10851535.4	14475.7
K153_PR056_CD3	tumour_immune	tumour_immune	Image	Geometry	1610.4	2610	62969	62944	25	0.0397	2.304	10851535.4	14475.7
K153_PR056_CD3	diffuse	diffuse	Image	Geometry	1610.4	2610	62969	62944	25	0.0397	2.304	10851535.4	14475.7
K153_PR057_CD3	Tissue_area	Tissue_area	Image	Geometry	1855.7	2563.2	37347	37273	74	0.1981	7.165	10327933.2	16939.5
K153_PR057_CD3	Fibrosis	Fibrosis	Tissue_area	Geometry	2003.1	3874.4	8723	8690	33	0.3783	9.726	3393045.6	15604.8
K153_PR057_CD3	peri-tumoural_immune	peri-tumoural_immune	Fibrosis	Geometry	2041.3	3749	7273	7247	26	0.3575	9.087	2861117.3	18431.3
K153_PR057_CD3	tumour_immune	tumour_immune	Image	Geometry	1783.5	1921.6	28624	28583	41	0.1432	5.912	6934887.5	25729.7
K153_PR057_CD3	diffuse	diffuse	tumour_immune	Geometry	1783.5	1921.6	28624	28583	41	0.1432	5.912	6934887.5	25729.7
K153_PR058_CD3	Tissue_area	Tissue_area	Image	Geometry	2099.4	2234.4	16358	15903	455	2.782	60.63	7503958.3	30601.8
K153_PR058_CD3	Necrosis	Necrosis	Tissue_area	Geometry	3545.8	1874.4	3624	3452	172	4.746	93.93	1831133.1	12591.6
K153_PR058_CD3	peri-tumoural_immune	peri-tumoural_immune	Necrosis	Geometry	3103.8	2992.2	993	979	14	1.41	32.86	425987.4	3979
K153_PR058_CD3	tumour_immune	tumour_immune	Image	Geometry	1632.6	2350.7	12734	12451	283	2.222	49.89	5672825.1	20353.6
K153_PR058_CD3	diffuse	diffuse	Image	Geometry	1632.6	2350.7	12734	12451	283	2.222	49.89	5672825.1	20353.6
K153_PR059_CD3	Tissue_area	Tissue_area	Image	Geometry	1332.1	2178.7	18811	18487	324	1.722	78.86	4108618.8	23305.3
K153_PR059_CD3	Necrosis	Necrosis	Image	Geometry	1332.1	2178.7	18811	18487	324	1.722	78.86	4108618.8	23305.3
