Image	Name	Class	Parent	ROI	Centroid X µm	Centroid Y µm	Num Detections	Num Negative	Num Positive	Positive %	Num Positive per mm^2	Area µm^2	Perimeter µm
K272_PR015_CD3	Tissue_area	Tissue_area	Image	Geometry	1818.6	1932.2						8121242.1	14052.3
K272_PR015_CD3	artefact	artefact	Image	Geometry	1818.6	1932.2						8121242.1	14052.3
K272_PR016_CD3	tumour_immune	tumour_immune	Image	Polygon	1661.8	2225.4	52529	47784	4745	9.033	543.9	8724098.7	16392
K272_PR016_CD3	peri-tumoural_immune	peri-tumoural_immune	Image	Geometry	1802.4	2904.9	1990	1823	167	8.392	162.71	1026396.6	9910.9
K272_PR016_CD3	Tissue_area	Tissue_area	Image	Polygon	1676.6	2296.9	54519	49607	4912	9.01	503.77	9750495.2	13850.7
K272_PR016_CD3	diffuse	diffuse	Image	Polygon	1661.8	2225.4	52529	47784	4745	9.033	543.9	8724098.7	16392
K272_PR016_CD3	Fibrosis	Fibrosis	Image	Geometry	1802.4	2904.9	1990	1823	167	8.392	162.71	1026396.6	9910.9
K272_PR017_CD3	tumour_immune	tumour_immune	Image	Geometry	1742.3	2224.7	46631	44552	2079	4.458	307.54	6760016.7	19494.7
K272_PR017_CD3	peri-tumoural_immune	peri-tumoural_immune	Image	Geometry	1818.9	1458.2	2098	1877	221	10.53	194.76	1134755.6	13802.6
K272_PR017_CD3	Tissue_area	Tissue_area	Image	Geometry	1753.3	2114.5	48729	46429	2300	4.72	291.33	7894772.2	14196.5
K272_PR017_CD3	diffuse	diffuse	Image	Geometry	1742.3	2224.7	46631	44552	2079	4.458	307.54	6760016.7	19494.7
K272_PR017_CD3	Fibrosis	Fibrosis	Image	Geometry	1818.9	1458.2	2098	1877	221	10.53	194.76	1134755.6	13802.6
K272_PR018_CD3	tumour_immune	tumour_immune	Image	Geometry	1427.8	3403.7	7053	6211	842	11.94	481.4	1749050.7	12927.8
K272_PR018_CD3	artefact	artefact	Image	Geometry	1370.6	2822.9	14368	10615	3753	26.12	930.47	4033457.4	14945.4
K272_PR018_CD3	Tissue_area	Tissue_area	Image	Geometry	1387.9	2998.6	21421	16826	4595	21.45	794.64	5782508.1	14383.9
K272_PR018_CD3	diffuse	diffuse	Image	Geometry	1427.8	3403.7	7053	6211	842	11.94	481.4	1749050.7	12927.8
K272_PR019_CD3	Tissue_area	Tissue_area	Image	Polygon	2453.2	2365.7	132383	118329	14054	10.62	1026.8	13687555.6	15152.9
K272_PR019_CD3	peri-tumoural_immune	peri-tumoural_immune	Tissue_area	Geometry	2918	3358.7	5911	5240	671	11.35	343.04	1956054.6	14900.1
K272_PR019_CD3	tumour_immune	tumour_immune	Image	Geometry	2375.7	2200.2	126472	113089	13383	10.58	1140.8	11731500.9	17930.7
K272_PR019_CD3	aggregates	aggregates	Image	Geometry	2375.7	2200.2	126472	113089	13383	10.58	1140.8	11731500.9	17930.7
K272_PR019_CD3	Fibrosis	Fibrosis	Image	Geometry	2918	3358.7	5911	5240	671	11.35	343.04	1956054.6	14900.1
K272_PR020_CD3	Tissue_area	Tissue_area	Image	Polygon	2035.1	2578	98982	87061	11921	12.04	1106.5	10773679.4	16654.1
K272_PR020_CD3	Fibrosis	Fibrosis	Tissue_area	Geometry	1389.4	1739.3	8150	5110	3040	37.3	1096.4	2772649.6	9686.8
K272_PR020_CD3	diffuse	diffuse	Image	Geometry	2258.8	2868.6	90832	81951	8881	9.777	1110	8001029.8	19641.1
K272_PR020_CD3	tumour_immune	tumour_immune	Image	Geometry	2258.8	2868.6	90832	81951	8881	9.777	1110	8001029.8	19641.1
K272_PR020_CD3	peri-tumoural_immune	peri-tumoural_immune	Image	Geometry	1415.5	1711.5	5903	3667	2236	37.88	1221.3	1830762.7	12636.7
K272_PR021_CD3	Tissue_area	Tissue_area	Image	Polygon	3002.3	2565	161117	129477	31640	19.64	1995.4	15856311.1	29804
K272_PR021_CD3	tumour_immune	tumour_immune	Image	Polygon	3427.7	2537.3	143403	114789	28614	19.95	2199.3	13010706.6	20278.6
K272_PR021_CD3	Fibrosis	Fibrosis	Image	Geometry	1015.5	2667.8	17084	14142	2942	17.22	1126.4	2611946	9910.3
K272_PR021_CD3	peri-tumoural_immune	peri-tumoural_immune	Fibrosis	Geometry	1195.5	2198.7	6360	4968	1392	21.89	1924.5	723317.9	9152.6
K272_PR021_CD3	diffuse	diffuse	Image	Polygon	3427.7	2537.3	143403	114789	28614	19.95	2199.3	13010706.6	20278.6
K272_PR022_CD3	tumour_immune	tumour_immune	Image	Polygon	2734.6	2747.1	142328	106658	35670	25.06	2508.8	14217820.4	21056.2
K272_PR022_CD3	Tissue_area	Tissue_area	Image	Polygon	2734.6	2747.1	142328	106658	35670	25.06	2508.8	14217820.4	21056.2
K272_PR022_CD3	diffuse	diffuse	Image	Polygon	2734.6	2747.1	142328	106658	35670	25.06	2508.8	14217820.4	21056.2
K272_PR023_CD3	Tissue_area	Tissue_area	Image	Polygon	2157.5	2200.4	119061	103300	15761	13.24	1533.7	10276757	16168.7
K272_PR023_CD3	peri-tumoural_immune	peri-tumoural_immune	Tissue_area	Geometry	1756.1	2334.3	4499	3904	595	13.23	425.17	1399426.7	11267.7
K272_PR023_CD3	Fibrosis	Fibrosis	peri-tumoural_immune	Geometry	1756.1	2334.3	4499	3904	595	13.23	425.17	1399426.7	11257.2
K272_PR023_CD3	tumour_immune	tumour_immune	Image	Geometry	2220.7	2178.8	114562	99396	15166	13.24	1708	8879428.9	24827.8
K272_PR023_CD3	aggregates	aggregates	Image	Geometry	2220.7	2178.8	114562	99396	15166	13.24	1708	8879428.9	24827.8
K272_PR024_CD3	Tissue_area	Tissue_area	Image	Geometry	1947.5	2253	68450	57199	11251	16.44	1127.1	9982666.5	16525.4
K272_PR024_CD3	Fibrosis	Fibrosis	Tissue_area	Geometry	2742.7	2716.8	15220	11571	3649	23.98	747.64	4880677.9	16393.5
K272_PR024_CD3	tumour_immune	tumour_immune	Image	Geometry	1186.8	1809.2	53230	45628	7602	14.28	1490	5101988.6	14063.2
K272_PR024_CD3	aggregates	aggregates	Image	Geometry	1186.8	1809.2	53230	45628	7602	14.28	1490	5101988.6	14063.2
K272_PR025_CD3	Tissue_area	Tissue_area	Image	Geometry	2356.4	2876.6	142726	124756	17970	12.59	1252.2	14351311.6	18432.9
K272_PR025_CD3	peri-tumoural_immune	peri-tumoural_immune	Tissue_area	Geometry	1928.9	1914.2	3021	2624	397	13.14	360.2	1102156.7	8992
K272_PR025_CD3	tumour_immune	tumour_immune	Image	Geometry	2392	2956.7	139705	122132	17573	12.58	1326.3	13249154.9	27424.9
K272_PR025_CD3	diffuse	diffuse	Image	Geometry	2392	2956.7	139705	122132	17573	12.58	1326.3	13249154.9	27424.9
K272_PR025_CD3	Fibrosis	Fibrosis	Image	Geometry	1928.9	1914.2	3021	2624	397	13.14	360.2	1102156.7	8992
K272_PR006_CD3	artefact	artefact	Image	Polygon	2591.3	2961.3						15587155.6	16240.1
K272_PR006_CD3	Tissue_area	Tissue_area	Image	Polygon	2591.3	2961.3						15587155.6	16240.1
K272_PR007_CD3	artefact	artefact	Image	Polygon	3004.2	1436.6						10723644.2	14436.7
K272_PR007_CD3	Tissue_area	Tissue_area	Image	Polygon	3004.2	1436.6						10723644.2	14436.7
K272_PR008_CD3	artefact	artefact	Image	Polygon	2448	2184.1						15361888.8	15089.3
K272_PR008_CD3	Tissue_area	Tissue_area	Image	Polygon	2448	2184.1						15361888.8	15089.3
K272_PR009_CD3	artefact	artefact	Image	Polygon	2103.7	2179.1						7588622.1	11827.8
K272_PR009_CD3	Tissue_area	Tissue_area	Image	Polygon	2103.7	2179.1						7588622.1	11827.8
